"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gn","gn1","human_mouse","lca","name"
"3607846",4.62824546133066,5.91311833134256,1.5803901114108,3.7415561440485,0.000182884308767637,0.0017350196271888,"","","False",562,"gi|446723195|ref|WP_000800508.1| hypothetical protein, partial [Escherichia coli]"
"54913925",6.63044095961343,-4.98617785238232,1.33320657361262,-3.73998894925275,0.00018402834538436,0.0017447371821346,"","","False",NA,"SRS024331.170434-T1-C"
"2647227",8.19488387404597,-4.37516320559741,1.17004243350613,-3.73932011379011,0.000184518634007959,0.0017460346746623,"PH0194,msmK,PYCH_17130,TAM4_696,malK-1","","False",2259,"gi|337285170|ref|YP_004624644.1| maltdextrin ABC transporter ATPase [Pyrococcus yayanosii CH1]"
"22891610",3.95374974586028,5.68232649256062,1.51952910112517,3.73953120631451,0.000184363760553817,0.0017460346746623,"","","False",543,"gi|486199934|ref|WP_001548781.1| ATPase associated with various cellular activities family protein [Escherichia coli]"
"44518392",44.6490789987697,1.10105752763429,0.294454583477745,3.73931189873127,0.000184524663668675,0.0017460346746623,"","","False",NA,"SRS019267.7070-T1-C"
"66578435",15.2642705775809,1.99844824024986,0.534717500608422,3.73739074927593,0.000185939840216998,0.0017582838102804,"","","False",NA,"SRS063985.36067-T1-C"
"29774524",13.3352678091615,-2.32000790498278,0.620886980322994,-3.73660260000279,0.000186523360780999,0.00176265785557763,"","","False",NA,"SRS019910.108125-T1-C"
"65231447",18.1148395194641,-1.75108815303453,0.468815060648761,-3.73513630430584,0.000187613542167084,0.00177181110593568,"","","False",NA,"SRS016267.86526-T1-C"
"46254149",4.47452005233257,-5.42580849518097,1.45284582118075,-3.73460722127508,0.000188008380308609,0.00177438997270534,"","","False",NA,"SRS056259.2777-T1-C"
"62758967",13.2399553211159,2.52519985209653,0.676215580146303,3.73431184704468,0.000188229148467766,0.00177532372263578,"","","False",NA,"MH0153_GL0048389  [gene]  locus=scaffold100290_2:1:1026:+ [Lack both ends] codon-table.11"
"62641369",12.2713633341228,-3.88240437199907,1.04068364520687,-3.73062879375538,0.000191002470788233,0.00180031565609711,"BN584_01384,BN771_00869,BN635_00263","","False",186802,"gi|548246843|ref|WP_022464709.1| putative uncharacterized protein [Clostridium sp. CAG:277]"
"48438606",4.31990629670978,-5.37589967251929,1.44129073328405,-3.7299203751002,0.000191540291469602,0.00180305240781334,"","","False",NA,"SRS019582.187335-T1-C"
"63230452",11.3396256285677,2.14185825860287,0.57422449994157,3.73000152174074,0.00019147861407508,0.00180305240781334,"","","False",NA,"MH0030_GL0020551  [gene]  locus=scaffold27695_1:3:1187:- [Lack both ends] codon-table.11"
"49641744",4.32182840366884,-5.37643065714164,1.44174275980628,-3.72911923474064,0.000192150219792031,0.00180413208943909,"","","False",NA,"SRS024435.37585-T1-C"
"62946388",8.19854133822769,-4.37567000826752,1.17336922236058,-3.72915014718434,0.000192126651553823,0.00180413208943909,"","","False",NA,"V1.FI17_GL0012982  [gene]  locus=scaffold22260_2:1018:2301:+ [Complete] codon-table.11"
"63599779",8.19854133822769,-4.37567000826752,1.17336922236058,-3.72915014718434,0.000192126651553823,0.00180413208943909,"","","False",NA,"SRS012902.28893-T1-C"
"75440305",8.19854133822769,-4.37567000826752,1.17336922236058,-3.72915014718434,0.000192126651553823,0.00180413208943909,"msmX","msmX","False",1216932,"tr|W6S488|W6S488_9CLOT Maltodextrin import ATP-binding protein MsmX OS=Clostridium sp. M2/40 GN=msmX PE=4 SV=1"
"11305917",12.422927383038,-2.84090814427733,0.762025169983356,-3.72810276639469,0.000192926709957547,0.00181025628944068,"","","False",NA,"764062976-stool1_revised_scaffold42953_1_gene102276 strand:+  start:2576 stop:3169 length:594 start_codon:yes stop_codon:yes gene_type:complete [Complete] codon-table.11"
"18075437",4.11012659939631,5.74031160616691,1.54017291682857,3.72705658140451,0.000193728979697649,0.00181661434501554,"DI57_15225,AV75_21195,AU62_00030,AU55_00030,AV41_00030,AU80_00030,CS37_00030,AU35_00020,AU30_00030,AV73_19925,AV44_00030,AU74_00030,AV95_00030,AV06_00035,AU99_00030,AU37_00025,AV12_00055,AV09_00030,AU56_15545,AU63_00035,AU46_00025,AU40_00025,AV58_00030,AV96_00045,AV97_00035,tal,AV46_00030,AV60_00030,AU64_00030,AV68_00045,AU83_14545,AV53_00030,AU57_15855,AV33_00030,AU82_00035,AV85_00030,AU54_00030,AV91_00030,AV79_00035,AV55_00035,AV69_00030,AU51_00030,AV72_16900,AV71_05605,AV57_00030,AU36_00020,AV18_00030,AU24_00030,AV89_00030,AV77_00030,AU68_00030,AU17_00020,AV52_00035,AV26_00030,AV27_00030,AV34_00030,AV82_00030,AU75_00030,AV70_22320,AU91_00030,AV54_00030,AU79_00040,AV13_00030,AV38_00030,AU70_00055,AV29_00030,AV90_00030,AV63_00035,AV43_00030,AV51_00035,AU21_00020,AI20_03680,AV19_00030,AV78_00030,AU88_00030,AU47_00020,AV10_00035,AV56_00030,AV76_00030,AU93_00030,AV61_00030,AV48_17130,AU84_00030,AU29_00030,SEEA1592_11295,AU34_00030,AV30_00030,AU58_02505,AV67_00035,AU73_00030,AV62_00030,J415_27295,AU19_00065,AV23_00040,AV22_00035,AU26_00030,CFSAN000658_08795,AV00_00030,tal2,AV32_00030,AV25_00030,AV49_00030,AU97_00030,AV80_00030,AU22_00020,AV88_00030,AU27_00020,AU39_00025,AV39_00030,AU94_00035,AU38_00025,AU28_00030,AU33_00020,AU81_00030,AU85_00030,AU45_00025,AV36_00030,AV15_00040,AV87_00030,AV01_00030,AV35_00030,AV04_00030,AV16_00030,MU9_840,AV86_00030,SEET0819_06935,AV07_00035,AV21_00030,AV81_00030,AU98_00030,AU18_00030,AV42_00030,AV17_00030,AU72_00035,AU32_00035,AU20_00020,AU61_00030,AU25_00020,AU89_00030,AU44_00020,AU23_00020,AU31_00020,AU69_00030,AV11_00030,AU78_00030,AU76_00030,AV84_00035,AU92_00030,AU87_00030,AU96_00030,CFSAN001080_20220,AV94_00030,AV28_00030,AV66_00035,AU52_00030,AU90_00030,AV20_00030,AV59_00030,tal1,AV92_00030,AV83_00030,SEEA0014_09210,AV45_00030,AV02_00030,AU41_00020,AV50_00030,AU65_00030,AU48_00025,AU71_00030,AV93_00030,AU86_02280,talB,AV65_00030,AU50_00035,AV05_00030,AV24_00030,AV74_16220,AV14_00030,AV40_00065","","False",1236,"gi|491154800|ref|WP_005013191.1| transaldolase [Shigella dysenteriae]"
"62926584",8.48755942160562,-4.42758468823018,1.18805055740786,-3.72676453928903,0.000193953492073667,0.00181755002347105,"BN561_00753,EUBREC_3396","","False",1730,"gi|238925739|ref|YP_002939256.1| hypothetical protein EUBREC_3396 [Eubacterium rectale ATCC 33656]"
"42221176",51.2421375572582,-0.980585466186947,0.263194739908378,-3.72570312966096,0.000194771529736424,0.00182404288645191,"","","False",NA,"SRS015264.187702-T1-C"
"68644542",4.58466578536715,-5.46234519291816,1.46635814385863,-3.72510986882396,0.000195230172440855,0.00182716382325507,"","","False",NA,"SRS015217.23099-T1-C"
"51532379",9.13688556014388,-3.13820107578812,0.842708064073357,-3.72394807831688,0.000196131279657066,0.00183441913168342,"","","False",NA,"SRS022609.313848-T1-C"
"63182173",3.90451466692534,5.66770984766837,1.52213926704877,3.72351595570971,0.000196467438340311,0.001836384548746,"","","False",NA,"SRS019030.128046-T1-C"
"45271627",4.1860804213622,-5.33016205175834,1.43184358419374,-3.72258681786093,0.000197192071606039,0.00184197619707898,"","","False",NA,"SRS017191.102591-T1-C"
"67827253",8.38744028159933,-3.3595021894537,0.903187443617086,-3.71960683598474,0.000199533134608393,0.00186265012012396,"","","False",NA,"O2.UC18-1_GL0090859  [gene]  locus=scaffold121736_2:8931:9362:- [Complete] codon-table.11"
"43131560",34.5337359462358,1.14449269735607,0.307752050095703,3.71887919836818,0.000200108717380274,0.00186682729171918,"","","False",NA,"SRS015794.7191-T1-C"
"64808886",11.9499962296759,-2.80799803593488,0.755135286661826,-3.71853638087554,0.000200380436365853,0.00186816616680948,"","","False",853,"E2ZNN4|HMPREF9436_03302 Tat pathway signal sequence [Faecalibacterium cf. prausnitzii KLE1255]"
"63350875",40.8702497833177,1.12461079176616,0.302453094448488,3.71829818377903,0.0002005694367186,0.0018687326290687,"BN514_01741,BN568_01370,BN807_01528,CK5_18800,BN639_01516","","False",186802,"gi|547241530|ref|WP_021977410.1| monosaccharide ABC transporter substrate-binding protein CUT2 family (TC 3.A.1.2.-) [Ruminococcus sp. CAG:17]"
"61587115",29.8783151128645,1.26214971855705,0.339458227435899,3.71812970358889,0.000200703220463593,0.00186878423552427,"rpoB","rpoB","False",976,"gi|565964017|ref|WP_023984623.1| DNA-directed RNA polymerase subunit beta [Prevotella oralis]"
"46871618",37.8611977188023,-1.30243047646293,0.350391035814925,-3.71707704631709,0.000201540995886511,0.00187538658496694,"","","False",NA,"SRS065504.67991-T1-C"
"20751813",4.45815483838303,-5.4213806356149,1.45875992105099,-3.7164310297948,0.000202056764859892,0.001877787740777,"","","False",237576,"gi|494270426|ref|WP_007156390.1| sugar ABC transporter substrate-binding protein [Oribacterium sinus]"
"53464577",4.45815483838303,-5.4213806356149,1.45875992105099,-3.7164310297948,0.000202056764859892,0.001877787740777,"","","False",NA,"SRS045004.154822-T1-C"
"31265429",4.31451347530539,-5.37440559026637,1.44675721080032,-3.71479440375027,0.000203368975541083,0.00188293869691809,"rpsB","rpsB","False",1578,"gi|498309473|ref|WP_010623629.1| 30S ribosomal protein S2 [Lactobacillus versmoldensis]"
"38175531",5.04524129072498,-5.59874057822243,1.50715557308215,-3.71477283315414,0.000203386323699498,0.00188293869691809,"","","False",NA,"SRS012273.222309-T1-C"
"45376732",4.31451347530539,-5.37440559026637,1.44675721080032,-3.71479440375027,0.000203368975541083,0.00188293869691809,"","","False",NA,"SRS017247.53243-T1-C"
"54224151",4.31451347530539,-5.37440559026637,1.44675721080032,-3.71479440375027,0.000203368975541083,0.00188293869691809,"","","False",NA,"SRS050925.157845-T1-C"
"55107794",4.31451347530539,-5.37440559026637,1.44675721080032,-3.71479440375027,0.000203368975541083,0.00188293869691809,"","","False",NA,"SRS055982.42520-T1-C"
"62714498",4.46162555282835,-5.42231830360747,1.45951291629002,-3.71515609289064,0.000203078293925705,0.00188293869691809,"","","False",2,"gi|513865193|ref|WP_016522166.1| hypothetical protein [Treponema medium]"
"62744760",3.71514990902688,5.59635578792472,1.50697182539525,3.71364327694508,0.000204296714508431,0.00189016617385198,"pfkA","pfkA","False",216851,"gi|479171157|ref|YP_007799344.1| 6-phosphofructokinase [Faecalibacterium prausnitzii SL3/3]"
"4761588",4.18184450477293,-5.32897391467199,1.43518830725737,-3.71308342447104,0.000204749357499681,0.00189315205424197,"rpsB","rpsB","False",1301,"gi|517174887|ref|WP_018363705.1| 30S ribosomal protein S2 [Streptococcus caballi]"
"21022997",20.6214451454079,-1.75371734517093,0.472447212162389,-3.71198580502606,0.000205639522561183,0.00189993994989085,"BN543_00544,BN821_01783,BN800_01460,BN536_01634,BN728_02646,BVU_2560","","False",816,"gi|494835450|ref|WP_007561550.1| peptidylprolyl isomerase [Bacteroides plebeius]"
"47396484",7.40085494350215,3.60850148240289,0.972155317303428,3.71185696171696,0.000205744252053785,0.00189993994989085,"","","False",NA,"SRS019030.102568-T1-C"
"59722913",4.18550196895465,-5.33000114429129,1.43608495475173,-3.71148038746268,0.000206050635398121,0.00190156419190717,"","","False",NA,"SRS078176.133378-T1-C"
"52175482",18.4236174396692,1.71264783487855,0.461547389808353,3.7106651942928,0.000206715350648347,0.00190649119597957,"","","False",NA,"SRS023914.79085-T1-C"
"13560030",4.18973788554393,-5.33119139585413,1.43712002129519,-3.70963546318799,0.000207557881047149,0.00191125053953974,"BN728_00285","BN728_00285","False",816,"gi|511017444|ref|WP_016271798.1| SusC/RagA family TonB-linked outer membrane protein [Bacteroides vulgatus]"
"21365189",4.19031633795148,-5.33135326658521,1.43726037132139,-3.70938583778225,0.000207762610782173,0.00191125053953974,"BN714_01264","BN714_01264","False",1262962,"gi|547882364|ref|WP_022287739.1| putative uncharacterized protein [Ruminococcus sp. CAG:57]"
"37321938",36.0738166307447,-1.24655211416029,0.336067256959164,-3.70923405463377,0.000207887188112167,0.00191125053953974,"","","False",NA,"SRS011529.144944-T1-C"
"45266439",4.19031633795148,-5.33135326658521,1.43726037132139,-3.70938583778225,0.000207762610782173,0.00191125053953974,"","","False",NA,"SRS017191.97403-T1-C"
"46513244",12.6054138451687,2.57274789717696,0.693559270495332,3.70948526913862,0.000207681039653068,0.00191125053953974,"","","False",NA,"SRS018133.66428-T1-C"
"5750316",3.73139708359939,5.60117345449096,1.51036949835117,3.70847892559113,0.000208508010262985,0.00191574951169749,"","","False",28901,"gi|446698171|ref|WP_000775517.1| succinate dehydrogenase flavoprotein subunit, partial [Salmonella enterica]"
"57621203",13.9650217173778,-2.6453108904431,0.713555342058437,-3.70722596345788,0.000209541964316722,0.0019240362344192,"","","False",NA,"SRS054590.50687-T1-C"
"166846359",14.5990001096953,-2.30983212748159,0.62322025165166,-3.70628541251679,0.00021032127620969,0.0019287612567197,"","","False",NA,"10_GL0061196_1_594_+"
"167734323",7.38243749088526,4.67053660604125,1.26013745718388,3.70637074504461,0.000210250460155257,0.0019287612567197,"","","False",NA,"43_GL0106442_112_1013_+"
"40467641",12.4803351393519,2.82622914416037,0.76263278857459,3.70588464920683,0.000210654162808259,0.00192938558167313,"","","False",NA,"SRS014613.134747-T1-C"
"65636276",12.4803351393519,2.82622914416037,0.76263278857459,3.70588464920683,0.000210654162808259,0.00192938558167313,"","","False",NA,"V1.FI24_GL0137403  [gene]  locus=scaffold5016_1:3:689:+ [Lack both ends] codon-table.11"
"52922847",14.7759465768774,2.01494214814283,0.543809876654729,3.70523271945306,0.000211196733501366,0.00193313995011426,"","","False",NA,"SRS050422.25918-T1-C"
"67028544",4.2083499796575,5.76864185873349,1.55779850564364,3.70307317527568,0.000213003410128437,0.00194845303979384,"","","False",NA,"SRS050422.195034-T1-C"
"62099915",4.46181230256475,-5.42237089754492,1.46510266529571,-3.70101770066094,0.000214736494557389,0.00196307415225237,"guaA1,guaA","","False",131567,"gi|495675310|ref|WP_008399889.1| GMP synthase [Clostridium sp. L2-50]"
"64572991",66.9216143476135,0.810753668039151,0.219130521970339,3.69986645743898,0.000215712947478318,0.0019707643076201,"FP2_20560,BN792_01780,FPR_29620","","False",186802,"gi|551042624|ref|WP_022786214.1| electron transfer flavoprotein subunit beta [Clostridiales bacterium NK3B98]"
"3650534",6.46284579092869,-4.95234085048578,1.3385905671819,-3.69966812250278,0.000215881590156402,0.00197106925548816,"c4532","c4532","False",562,"gi|26250352|ref|NP_756392.1| hypothetical protein c4532 [Escherichia coli CFT073]"
"61260585",6.31118230884839,-4.92071213573167,1.33101381391884,-3.69696548921896,0.000218191990398314,0.00199091652102957,"","","False",NA,"SRS065504.105628-T1-C"
"43954800",24.5990554913747,-1.40147146289117,0.379151536603772,-3.69633597016321,0.000218733470842202,0.00199243676221975,"","","False",NA,"SRS016203.98926-T1-C"
"46015558",12.4819217346884,-2.3516218323792,0.636210545648735,-3.69629495842651,0.000218768790800961,0.00199243676221975,"BN476_00798","BN476_00798","False",1263078,"gi|547757276|ref|WP_022169798.1| putative glycolate oxidase subunit GlcD [Eubacterium hallii CAG:12]"
"62742086",6.33133372521133,-4.92138514533464,1.3313322234159,-3.6965868164052,0.00021851755456797,0.00199243676221975,"","","False",NA,"MH0426_GL0069454  [gene]  locus=scaffold94017_1:190:1554:- [Complete] codon-table.11"
"67102173",10.8798793969839,-2.44950224820322,0.662724558434321,-3.69610906526557,0.000218928952094727,0.00199265002493714,"BN612_00706,BN759_00065,BN750_00661","","False",816,"gi|547287013|ref|WP_022020057.1| 50S ribosomal protein L3 [Bacteroides sp. CAG:661]"
"58454880",6.76329667988229,-5.01602414546598,1.35860698150057,-3.69203471921351,0.000222467085695459,0.00202358949610127,"","","False",NA,"SRS047014.218325-T1-C"
"6125619",3.57526700767206,5.53701181001089,1.50008216009583,3.69113903044962,0.000223252059629463,0.00202359027408977,"fusA","fusA","False",118884,"gi|118602210|ref|YP_903425.1| translation elongation factor 2 (EF-2/EF-G) [Candidatus Ruthia magnifica str. Cm (Calyptogena magnifica)]"
"27263339",59.2561355527545,-1.46033472067609,0.395638442465119,-3.69108398965765,0.000223300381604196,0.00202359027408977,"AU70_23770,AV71_28015","","False",1236,"gi|495053867|ref|WP_007778703.1| Translation elongation factor Tu [Cronobacter malonaticus]"
"33377089",3.57526700767206,5.53701181001089,1.50008216009583,3.69113903044962,0.000223252059629463,0.00202359027408977,"","","False",714,"gi|491737920|ref|WP_005571432.1| elongation factor G [Aggregatibacter actinomycetemcomitans]"
"38310212",3.57526700767206,5.53701181001089,1.50008216009583,3.69113903044962,0.000223252059629463,0.00202359027408977,"","","False",NA,"SRS012902.30090-T1-C"
"62746256",3.57526700767206,5.53701181001089,1.50008216009583,3.69113903044962,0.000223252059629463,0.00202359027408977,"BN752_01424","BN752_01424","False",239759,"gi|548242527|ref|WP_022460621.1| tetratricopeptide repeat protein [Alistipes putredinis CAG:67]"
"64935347",3.57526700767206,5.53701181001089,1.50008216009583,3.69113903044962,0.000223252059629463,0.00202359027408977,"","","False",NA,"SRS049900.88683-T1-C"
"62298774",8.20701317140624,-4.37682319594147,1.18612312883835,-3.69002432338369,0.000224232610916201,0.0020307753923374,"","","False",NA,"N026A_GL0007317  [gene]  locus=scaffold34099_1:78:1712:- [Complete] codon-table.11"
"60391934",41.606860746126,-1.04808084150578,0.28408886571646,-3.68927109783963,0.000224897472464249,0.00203481854577982,"","","False",NA,"SRS064276.194220-T1-C"
"62585890",4.18915943313637,-5.33103673027112,1.44503780157674,-3.68920226478103,0.000224958322622241,0.00203481854577982,"EUBREC_1382,BN626_02412,ERE_17880","","False",1730,"gi|238923760|ref|YP_002937276.1| putative sugar ABC transporter, periplasmic binding protein [Eubacterium rectale ATCC 33656]"
"21260929",4.18126605236538,-5.3288029102846,1.44464256861007,-3.68866529761171,0.00022543354592861,0.00203765190949188,"rpsB","rpsB","False",1262823,"gi|547771086|ref|WP_022182579.1| 30S ribosomal protein S2 [Clostridium sp. CAG:575]"
"37716145",10.2502402180203,2.50161533046196,0.678214259817798,3.68853248696661,0.000225551230442657,0.00203765190949188,"BN737_01288","BN737_01288","False",1262828,"gi|548062411|ref|WP_022377039.1| 2-dehydro-3-deoxyphosphogluconate aldolase/4-hydroxy-2-oxoglutarate aldolase [Clostridium sp. CAG:62]"
"49605969",8.89244482711052,3.00882752756667,0.815874162461226,3.68785735105279,0.000226150365659207,0.0020417987164721,"","","False",NA,"O2.UC1-1_GL0131877  [gene]  locus=scaffold40898_2:1:780:- [Lack both ends] codon-table.11"
"42404332",42.6584380129604,1.21827086722895,0.330367162529109,3.68762699628662,0.000226355130738352,0.00204238202174567,"BN564_01919,BN656_00584,BN765_00637,BN561_00456,BN774_02145,BN634_02402,BN798_01570,EUBELI_01254","","False",2,"gi|238917181|ref|YP_002930698.1| 2-dehydro-3-deoxyphosphogluconate aldolase / 4-hydroxy-2-oxoglutarate aldolase [Eubacterium eligens ATCC 27750]"
"7903160",4.15936167833126,5.75458649744564,1.56077420982591,3.68700767940515,0.000226906512057562,0.00204252421510256,"AV74_05935,AU47_05185,A225_2059,AU90_05205,AV30_05190,AU46_05195,AU41_05195,AV62_04645,AV78_05225,LY180_04875,ECO55CA74_05665,AU88_05195,AV91_05195,UM146_12910,AV29_05195,AU40_05205,AV70_21150,AV63_05240,AU35_05180,AU79_04645,ECL_02725,Q786_04665,AU36_05190,AU69_05220,AV93_05205,AV56_05195,AV22_05815,AV05_05195,CFSAN001080_02775,AV66_05210,AU54_04685,AU50_05245,SEEB0189_14580,AU70_06570,SEEA1592_06415,AV32_05200,AV01_05200,AU80_05210,AV50_05195,AV23_05435,CFSAN002069_04060,AV35_05200,AV14_05185,AV69_05190,AU71_05180,SN31241_20110,AU84_05190,AU74_05215,AV71_07645,SEHO0A_00926,AV75_07060,A79E_3282,AV27_04645,AV45_05190,CFSAN002064_21325,AV58_05190,AU28_05205,AU55_05320,AU93_05195,SEEA0014_14285,AU56_03570,CFSAN001921_12215,N559_3322,AU21_05195,G000_06632,AU38_04675,AV24_05190,AV28_05180,IA1_04860,AV44_05195,CSSP291_11255,SU5_01627,AV00_05205,AV61_05200,AV40_04680,KPNJ1_03568,AU73_05190,SE451236_10825,AV10_05205,O3M_16680,AV11_05195,AU65_05200,AV26_05205,ECSE_0987,ESA_02414,AU68_05215,A3UG_07645,AV09_05205,AV86_05195,CKO_02139,BN643_01224,SEEH1578_14190,AV80_05200,AV85_05190,AV83_05195,AV65_04650,O3K_16705,AV25_05205,BN745_03897,AU81_05215,AV68_06640,AV12_06555,AU76_05195,AU78_05205,AV20_05200,A464_926,ECSF_0849,AV16_05195,P262_03660,CFSAN001992_06665,AU25_05195,aspC_1,KOX_16095,AV02_05180,AV39_05215,AV51_05205,AV77_05210,AV90_05200,KPNJ2_03556,D364_05000,AU23_05190,AU96_05210,I137_09135,NRG857_04235,AV48_13690,AU37_04665,AU22_05200,AU18_05195,AV73_09365,Ent638_1447,CDCO157_0987,AU72_05195,AU33_05190,AV88_05195,KPHS_18360,O3O_08590,AV41_05200,AV81_05260,ECENHK_07730,AU20_05165,AV17_05190,AU32_05200,AU51_05205,AV53_05195,D782_2883,AU24_05205,AU97_05185,UMNK88_1081,AU57_18575,AV04_05215,AU52_05215,AU53_03875,AV06_05695,AV43_05195,Entas_1435,AV34_05190,J415_21490,AV54_05195,AU34_05200,AU62_05200,AU87_05185,AV33_05195,AU75_05190,AU27_05215,CFSAN000658_13360,CS37_04660,ECP_0939,AV15_05620,M942_17485,AV36_05190,AV97_05245,AV60_05175,AV94_05300,AV46_05185,AV13_05190,STU288_09615,AV96_04670,AU61_05180,AV92_05195,STMMW_10091,AV89_05195,AU82_05210,aspC,AU85_05205,AV59_05195,AU39_04665,AV49_05205,DI57_11150,AV55_05195,AU30_05180,P423_05150,AU99_05190,AU45_05200,EcolC_2668,AV18_05195,Kvar_3421,KPN2242_07845,STMDT12_C10150,AV38_05185,AV95_05210,AU83_08190,AU94_05215,AU44_05195,AV52_05210,AU92_05200,AV84_05195,AV67_05210,AU58_15980,AU31_05190,AU17_04640,AU63_05220,AV57_05210,APECO78_08625,RORB6_10355,AV82_05190,AU29_05180,AU64_05210,AU98_05195,SPAB_02515,AV87_05210,AU19_05215,ETEC_0996,SSPA1673,AU26_05210,AU89_05185,SEENIN0B_01009,AV21_05215,STBHUCCB_20520,SARI_01962,AU48_05200,TY21A_09855,AU91_05195,AV19_05220,AU86_24235,AV42_05185","","False",543,"gi|387889791|ref|YP_006320089.1| aspartate transaminase [Shimwellia blattae DSM 4481 = NBRC 105725]"
"50583841",4.03547917394025,5.70660015509806,1.5476153786206,3.68735038041843,0.000226601247813867,0.00204252421510256,"","","False",NA,"SRS017191.75323-T1-C"
"67133567",4.15936167833126,5.75458649744564,1.56077420982591,3.68700767940515,0.000226906512057562,0.00204252421510256,"","","False",543,"gi|555253092|ref|WP_023236426.1| aromatic amino acid aminotransferase [Salmonella enterica]"
"167846998",8.99753812516026,-3.12235885946635,0.84686090428651,-3.68697957794731,0.000226931560818765,0.00204252421510256,"","","False",NA,"54_GL0105058_1_1193_+"
"43148582",30.5284921991375,1.47162071316415,0.399230879877926,3.68613949305258,0.00022768158589734,0.00204674649580261,"","","False",NA,"SRS015794.27933-T1-C"
"47219497",16.5990075462634,1.70350921886745,0.462138898089553,3.6861411707814,0.000227680085710527,0.00204674649580261,"","","False",NA,"SRS017247.12107-T1-C"
"18316344",3.59176095985327,5.54227751223741,1.50387892703096,3.68532161241151,0.000228414021801215,0.00205206481238428,"mdh","mdh","False",135622,"tr|G4QJ18|G4QJ18_GLANF Malate dehydrogenase OS=Glaciecola nitratireducens (strain JCM 12485 / KCTC 12276 / FR1064) GN=mdh PE=3 SV=1"
"11416905",13.2142663294822,-2.13429739707829,0.57933869318783,-3.68402356371926,0.000229581003766818,0.00205367383046583,"","","False",186928,"gi|510894760|ref|WP_016227899.1| molecular chaperone HtpG [Lachnospiraceae bacterium 10-1]"
"44538085",25.7384760724034,1.38711118940573,0.376500835380069,3.6842180921205,0.000229405761572788,0.00205367383046583,"","","False",NA,"SRS013476.4996-T1-C"
"53812159",6.57139994574096,3.8844097136707,1.05442588626484,3.68390966522141,0.000229683668289067,0.00205367383046583,"","","False",NA,"SRS011271.29459-T1-C"
"56317888",6.57139994574096,3.8844097136707,1.05442588626484,3.68390966522141,0.000229683668289067,0.00205367383046583,"","","False",NA,"SRS043411.17300-T1-C"
"57776441",4.74448561265793,-5.51081292938269,1.49599431970189,-3.68371246922972,0.000229861516434927,0.00205367383046583,"","","False",NA,"SRS055982.26757-T1-C"
"63983982",28.9843167322783,-1.2762366064568,0.346339164730698,-3.68493296866716,0.00022876283813919,0.00205367383046583,"","","False",NA,"763678604-stool2_revised_C998314_1_gene108080 strand:+  start:2 stop:505 length:504 start_codon:no stop_codon:yes gene_type:incomplete [Lack 5'-end] codon-table.11"
"64920279",63.817241254375,-0.924072854056905,0.25081335645901,-3.68430480379112,0.000229327687251835,0.00205367383046583,"","","False",NA,"MH0399_GL0160861  [gene]  locus=scaffold61147_1:1:798:+ [Lack both ends] codon-table.11"
"66749011",6.64269244764697,4.51087284913291,1.22452218963549,3.68378203948733,0.000229798757299327,0.00205367383046583,"","","False",NA,"SRS018656.83140-T1-C"
"68500630",4.74448561265793,-5.51081292938269,1.49599431970189,-3.68371246922972,0.000229861516434927,0.00205367383046583,"BN803_01698","BN803_01698","False",1262991,"tr|R7BF85|R7BF85_9FIRM Uncharacterized protein OS=Firmicutes bacterium CAG:882 GN=BN803_01698 PE=4 SV=1"
"68881692",4.31759248707956,-5.37523765540718,1.45982403868152,-3.68211340064105,0.000231308473462229,0.00206533521770318,"","","False",NA,"SRS049712.137717-T1-C"
"8879186",4.17760858818365,-5.32776186582763,1.4474306472458,-3.68084085822378,0.000232466068545268,0.00207369779636111,"rpsB","rpsB","False",33958,"gi|385840213|ref|YP_005863537.1| 30S ribosomal protein S2 [Lactobacillus salivarius CECT 5713]"
"45642681",4.25000950075113,5.79084262916224,1.57326887010212,3.68077112514556,0.000232529659570001,0.00207369779636111,"pheS","pheS","False",816,"tr|R6C5M7|R6C5M7_9BACE Phenylalanine--tRNA ligase alpha subunit OS=Bacteroides coprocola CAG:162 GN=pheS PE=3 SV=1"
"61278689",6.46812057295603,-4.95030454246738,1.34502155195189,-3.68046484852494,0.000232809152857281,0.00207492047427296,"","","False",NA,"SRS065504.124225-T1-C"
"2287574",14.5764816505061,1.98460002844603,0.53925217799665,3.68028189671653,0.000232976256233309,0.00207503835087961,"","","False",NA,"V1.CD46-0_GL0109549  [gene]  locus=scaffold3071_8:2:685:- [Lack both ends] codon-table.11"
"29707133",3.60800813442579,5.54729042746154,1.5074228733539,3.67998292020026,0.000233249575812572,0.00207503835087961,"","","False",NA,"SRS011239.84726-T1-C"
"36705794",3.60800813442579,5.54729042746154,1.5074228733539,3.67998292020026,0.000233249575812572,0.00207503835087961,"","","False",NA,"SRS011586.139820-T1-C"
"62382413",16.6405585219154,2.06087167004039,0.560410597071696,3.67743165601976,0.000235594170774644,0.00209461760617945,"BN461_01263,pgiA,pgi,BN536_01224","","False",171549,"gi|491893960|ref|WP_005657306.1| glucose-6-phosphate isomerase [Bacteroides stercoris]"
"166509944",9.45738686791934,-2.90487061641561,0.790147111106284,-3.67636681269201,0.000236579280947227,0.00210209346461158,"","","False",NA,"G1-3A_GL0038649_1_1418_+"
