,gn,gn1,human_mouse,lca,name
32703678,,,False,,MH0167_GL0077721  [gene]  locus=scaffold31306_1:10210:13077:- [Complete] codon-table.11
32783309,,,False,836,gi|545428310|ref|WP_021666666.1| hypothetical protein [Porphyromonas sp. oral taxon 278]
32783706,glyQS,glyQS,False,1239,tr|R6EQE0|R6EQE0_9FIRM Glycine--tRNA ligase OS=Firmicutes bacterium CAG:145 GN=glyQS PE=3 SV=1
32784939,fusA,fusA,False,1239,gi|547731168|ref|WP_022145199.1| elongation factor G [Firmicutes bacterium CAG:238]
32794085,,,False,1224,gi|488166239|ref|WP_002237447.1| elongation factor G [Neisseria meningitidis]
32808173,"Mchl_3117,Xaut_0494,mlr7532,Mext_2891,Bind_1809,Mrad2831_2808,Mesop_5483,Mpop_3014,Mesau_05067,Mnod_2849,BMEI1436,M446_2710,Meso_0772,AZC_0410,ppdK,Snov_4007",,False,28211,gi|495663047|ref|WP_008387626.1| pyruvate phosphate dikinase [Rhodovulum sp. PH10]
32811898,rpsS,rpsS,False,186822,gi|491688410|ref|WP_005544547.1| 30S ribosomal protein S19 [Paenibacillus alvei]
32837480,rplA,rplA,False,1388,tr|F8ILI4|F8ILI4_ALIAT 50S ribosomal protein L1 OS=Alicyclobacillus acidocaldarius (strain Tc-4-1) GN=rplA PE=3 SV=1
32837485,,,False,89784,gi|493491069|ref|WP_006445768.1| DNA-directed RNA polymerase subunit beta' [Alicyclobacillus hesperidum]
32840616,,,False,,SRS056519.63214-T1-C
32857562,,,False,1033734,"gi|497971358|ref|WP_010285514.1| oligo-1,6-glucosidase [Bacillus timonensis]"
32882476,,,False,336828,gi|518426989|ref|WP_019597196.1| orotate phosphoribosyltransferase [Rhodonellum psychrophilum]
32956450,,,False,137730,gi|493752286|ref|WP_006701201.1| formate--tetrahydrofolate ligase [Facklamia ignava]
33139570,"BN461_01484,Bacsa_1913,BN800_00240,BN762_00099,BN679_00397,BN541_01751,BXY_21840,BN594_02157,BN509_00631,BN659_02287",,False,171549,tr|R6CIE6|R6CIE6_9BACE TonB-linked outer membrane protein SusC/RagA family OS=Bacteroides coprocola CAG:162 GN=BN509_00631 PE=3 SV=1
33140452,,,False,558415,gi|498349489|ref|WP_010663645.1| dihydropyrimidine dehydrogenase subunit A [Marinilabilia salmonicolor]
33141595,,,False,,SRS011134.22159-T1-C
33162868,,,False,,SRS014923.228695-T1-C
33165099,,,False,35801,"gi|491149052|ref|WP_005007448.1| Pyruvate, phosphate dikinase [Nitrospina gracilis]"
33165290,,,False,35800,"gi|491149267|ref|WP_005007662.1| DNA-directed RNA polymerase, beta subunit [Nitrospina gracilis]"
33209292,,,False,1230341,gi|495865378|ref|WP_008589957.1| pyruvate phosphate dikinase [Salimicrobium sp. MJ3]
33212313,,,False,1306787,gi|496009856|ref|WP_008734435.1| glutamate dehydrogenase [Alcanivorax pacificus]
33214650,tsf,tsf,False,1294273,tr|W8RVB4|W8RVB4_9RHOB Elongation factor Ts OS=Roseibacterium elongatum DSM 19469 GN=tsf PE=3 SV=1
33227809,,,False,,SRS054956.129800-T1-C
33285441,,,False,,SRS019030.7911-T1-C
33302432,,,False,,SRS043701.96493-T1-C
33302433,,,False,543,"gi|582971834|ref|WP_024143636.1| hypothetical protein, partial [Salmonella enterica]"
33310797,,,False,31977,gi|496134108|ref|WP_008858615.1| inosine 5'-monophosphate dehydrogenase [Dialister succinatiphilus]
33310974,"HSIVP1_142,Vpar_0745",,False,29465,gi|491526261|ref|WP_005383887.1| branched-chain-amino-acid transaminase [Veillonella atypica]
33335682,leuS,leuS,False,836,gi|188994683|ref|YP_001928935.1| leucyl-tRNA synthetase [Porphyromonas gingivalis ATCC 33277]
33347604,rpoB,rpoB,False,53433,gi|491630660|ref|WP_005488199.1| DNA-directed RNA polymerase beta subunit [Halanaerobium saccharolyticum]
33377089,,,False,714,gi|491737920|ref|WP_005571432.1| elongation factor G [Aggregatibacter actinomycetemcomitans]
33383509,,,False,1239,"gi|491755524|ref|WP_005586191.1| Pyruvate, phosphate dikinase [Clostridium ultunense]"
33385093,,,False,45497,"gi|491759486|ref|WP_005587791.1| transcriptional regulator, GTP and BCAA-dependent [Clostridium ultunense]"
33415601,,,False,543,gi|519081286|ref|WP_020237161.1| malic enzyme [Escherichia coli]
33429201,"AV15_18180,AV47_20530",,False,149539,tr|X3WW10|X3WW10_SALEN Uncharacterized protein (Fragment) OS=Salmonella enterica subsp. enterica serovar Enteritidis str. EC20120994 GN=AV47_20530 PE=4 SV=1
33438652,Desdi_0024,Desdi_0024,False,233055,"gi|431792088|ref|YP_007218993.1| pyruvate:ferredoxin (flavodoxin) oxidoreductase, homodimeric [Desulfitobacterium dichloroeliminans LMG P-21439]"
33471949,"FP2_09850,FPR_20770,BN792_00050",,False,216851,gi|492689464|ref|WP_005923231.1| hypothetical protein [Faecalibacterium prausnitzii]
33476398,rpsP,rpsP,False,853,C7H957|FAEPRAA2165_02854 ribosomal protein S16 [Faecalibacterium prausnitzii A2-165]
33479704,,,False,853,E2ZGI5|HMPREF9436_00771 BMC domain protein [Faecalibacterium cf. prausnitzii KLE1255]
33484717,,,False,,SRS017191.30834-T1-C
33486142,,,False,859,gi|492759684|ref|WP_005953835.1| hypothetical protein [Fusobacterium necrophorum]
33499434,,,False,1211114,gi|518229742|ref|WP_019399950.1| molecular chaperone GroEL [Pseudoxanthomonas sp. GW2]
33571184,,,False,,T2D-132A_GL0009005  [gene]  locus=scaffold33614_2:2:949:+ [Lack 5'-end] codon-table.11
33615937,,,False,543,"gi|491308982|ref|WP_005166967.1| molecular chaperone DnaK, partial [Yersinia enterocolitica]"
33637358,,,False,,DOF004_GL0084487  [gene]  locus=scaffold25971_5:3087:4334:- [Complete] codon-table.11
33637968,,,False,,SRS077730.83995-T1-C
33638498,,,False,,O2.UC47-2_GL0017132  [gene]  locus=scaffold30574_1:2:892:+ [Lack both ends] codon-table.11
33672600,,,False,562,"gi|585334703|ref|WP_024216352.1| hypothetical protein, partial [Escherichia coli]"
33675780,"sucA,AV15_04205,AU70_05000",,False,543,"gi|491431125|ref|WP_005288920.1| 2-oxoglutarate dehydrogenase, E1 component, partial [Edwardsiella tarda]"
33709212,,,False,562,"gi|519085027|ref|WP_020240902.1| 50S ribosomal protein L2, partial [Escherichia coli]"
33713343,rpoB,rpoB,False,1301283,gi|427724283|ref|YP_007071560.1| DNA-directed RNA polymerase subunit beta [Leptolyngbya sp. PCC 7376]
33732979,rpsJ,rpsJ,False,2,gi|495668828|ref|WP_008393407.1| MULTISPECIES: 30S ribosomal protein S10 [Clostridiales]
33733213,,,False,,O2.CD3-0-PT_GL0097343  [gene]  locus=scaffold10902_9:274:798:+ [Lack 3'-end] codon-table.11
33736016,,,False,562,"gi|585369184|ref|WP_024250761.1| murein lipoprotein, partial [Escherichia coli]"
33775829,,,False,,SRS049959.330761-T1-C
33793062,,,False,,DLM013_GL0083740  [gene]  locus=scaffold41924_4:119:3631:- [Complete] codon-table.11
33827056,,,False,59505,"gi|512540628|ref|WP_016442313.1| pyruvate, phosphate dikinase [Actinobaculum schaalii]"
33827381,CQ11_04815,CQ11_04815,False,2049,"gi|494059387|ref|WP_007001471.1| DNA-directed RNA polymerase, beta' subunit [Actinobaculum massiliense]"
33842604,,,False,,SRS018351.152351-T1-C
33846848,,,False,214851,"gi|494107949|ref|WP_007048733.1| L-fucose isomerase related protein, partial [Subdoligranulum variabile]"
33878765,,,False,,MH0434_GL0091165  [gene]  locus=scaffold96682_4:3184:3735:+ [Lack 3'-end] codon-table.11
33891691,,,False,246787,E2N991|BACCELL_00836 hypothetical protein [Bacteroides cellulosilyticus DSM 14838]
33892596,,,False,246787,E2NIG4|BACCELL_04097 hypothetical protein [Bacteroides cellulosilyticus DSM 14838]
33902666,,,False,543,"gi|446662975|ref|WP_000740321.1| hypothetical protein, partial [Escherichia coli]"
33918894,,,False,,gi|494496333|ref|WP_007285800.1| hypothetical protein [[Clostridium] bartlettii]
33919596,"BN488_01892,sspA",,False,186802,gi|494498469|ref|WP_007287935.1| hypothetical protein [[Clostridium] bartlettii]
33937548,,,False,,SRS014683.6630-T1-C
33941319,,,False,,SRS017307.125584-T1-C
33946403,,,False,1380,gi|489242320|ref|WP_003150530.1| galactose/glucose-binding lipoprotein [Atopobium rimae]
33948970,,,False,,SRS021484.83049-T1-C
33969404,"EGYY_10020,Shel_08510,GPA_21630,BN642_00257,BN589_01550,AEQU_1459,Apar_1328,Olsu_0499,Elen_2143,Corgl_1648,BN511_00493,OBV_45490",,False,2,gi|493406828|ref|WP_006362867.1| pyruvate:ferredoxin (flavodoxin) oxidoreductase [Slackia exigua]
33997764,"BN488_01902,pfo,nifJ,BN738_00472",,False,186802,B6FYR6|CLOHIR_01020 hypothetical protein [Clostridium hiranonis DSM 13275]
34020240,"BN512_00228,BN591_00376,BN680_01519,BN517_01283,BN771_01205,BN710_01017,BN634_00628",,False,1239,E2NW17|CATMIT_02807 lactaldehyde reductase [Catenibacterium mitsuokai DSM 15897]
34029664,,,False,91464,gi|493503012|ref|WP_006457492.1| DNA-directed RNA polymerase subunit beta' [Synechococcus sp. PCC 7335]
34034060,"AV54_09635,AV00_09650,SN31241_24490,AV05_09640,AU48_09655,AV01_09650,AV55_09645,AV26_09685,AU19_09655,AU31_09645,AV59_09635,AV63_09715,AU88_09635,AV80_09650,P12B_c1405,A225_3429,lppB3,NRG857_08400,KPN2242_13630,AV83_09625,H650_04130,KOX_22755,AV48_15165,AU29_09635,AU30_09630,AU94_09660,CFSAN002069_02120,Pat9b_1673,ECSF_1537,UM146_08770,AV43_09655,AV89_09635,AV46_09625,AV17_09625,AU93_09635,AV39_09675,AV13_09635,AU37_08645,AV95_09700,AV58_09630,AU82_09640,Q786_08370,J415_14890,AV11_09635,AV57_09650,AV52_09660,BN49_3239,AV78_09680,AV32_09640,SSPA1372,Entas_1785,AU28_09650,C813_04750,AU41_09630,AV76_09735,AV36_09635,AU86_10250,AV44_09645,AV88_09650,AV20_09645,AV47_11675,AU91_09650,Ent638_1767,AV10_09650,AU83_03600,AV91_09650,PAGR_g2387,AU20_09600,AV53_09640,AU39_08650,SEEB0189_12650,G000_12093,AU25_09640,lppA,AV29_09645,EAE_17160,AV86_09650,AU76_09655,lpp,KPNJ2_02286,AU65_09635,A464_1409,ECP_1624,ECL_02363,AU38_08640,AU87_09635,CFSAN001921_10260,lpp_1,AV40_08660,AV30_09630,ESA_02087,SE451236_12750,AV71_11205,AU84_09635,CFSAN002064_00320,AU61_09625,AU35_09615,AV72_03050,AU32_09655,AV62_08635,D782_1970,AU90_09645,AU44_09635,CFSAN001992_04710,Entcl_2126,AV56_09635,AU89_09625,KPNJ1_02326,AV45_09630,ECO55CA74_10180,AV09_09660,AU85_09645,AV14_09635,AU51_09645,AV75_15175,AV73_11405,AV96_08650,AU64_09660,AU56_04935,TY21A_06330,AV35_09650,BN745_04663,A79E_2109,AU55_09830,AV82_09635,AV85_09645,AV24_09635,AV23_10045,SEEA1592_04490,AV19_09675,AU26_09650,KPHS_31190,AV60_09625,AU54_08670,lpp1,DI57_09545,AU78_09650,STBHUCCB_13360,STU288_03205,D364_10935,SEHO0A_01304,AU70_11950,AV12_11830,AU24_09655,AU53_17020,SCA50_1492,AV42_09630,AU92_09655,AU34_09640,AV16_09645,N559_2154,AU68_09665,AV94_09825,AV28_09620,ETEC_1710,AV93_09660,AV68_12235,O3O_13785,AV65_08640,I137_05500,AV66_09670,AU21_09645,AU98_09640,EcolC_1954,AU50_09700,CKO_01710,AV15_10385,P423_08960,CSSP291_09925,O3M_11815,ECSE_1800,AV27_08635,M942_15625,AV87_09670,AV49_09665,SPUL_1194,AV61_09645,CFSAN002050_13275,SARI_01603,AU81_09645,SEEA0014_16110,AV18_09640,O3K_11850,CFSAN000658_15325,AU47_09630,AU18_09635,AU77_12110,AV21_09660,SEET0819_13535,AV50_09640,AU96_09665,AU71_09630,ECENHK_09425,RORB6_04215,AV77_09685,SU5_01994,AU17_08585,AU72_09645,AV38_09650,CDCO157_2218,ENC_13630,AV81_09780,A3UG_09435,AU40_09645,AU45_09640,ES15_2243,AV07_10045,AV97_09755,UMNK88_2140,AU74_09655,AV79_09920,AV06_10620,APECO78_12200,AU79_08620,AV84_09640,AU46_09635,CFSAN001080_04760,AV04_09660,AV34_09630,BN643_01995,AU58_04455,AV25_09665,AV02_09625,SEENIN0B_01837,AV69_09645,P262_03244,AV67_09665,AV51_09655,AV33_09640,AU80_09655,AU62_09655,AU23_09630,AU75_09635,AU36_09625,AV22_10745,AU33_09630,STMDT12_C13930,AV90_09640,AV92_09650,LY180_08740,AU69_09655,AU57_13815,AV74_09645,SEEH1578_16115,AV41_09650,AU22_09645,AV70_03840,AU73_09635,AU99_09650,AU27_09675,AU63_09670,E05_12580,IA1_06790,CS37_08630,Kvar_2141,AU97_09635,AU52_09670,SPUCDC_1194",,False,543,gi|498649571|ref|WP_010835418.1| major outer membrane lipoprotein [Salmonella enterica]
34040942,,,False,,SRS019601.184189-T1-C
34041938,AV68_06885,AV68_06885,False,543,gi|545070474|ref|WP_021441505.1| membrane protein [Klebsiella pneumoniae]
34300085,,,False,,SRS019582.64244-T1-C
34984675,,,False,,SRS050299.86037-T1-C
34987508,,,False,,SRS050299.16148-T1-C
36083727,,,False,,SRS022609.238700-T1-C
36084044,,,False,,SRS043701.84171-T1-C
36085381,,,False,,SRS049995.137464-T1-C
36091865,,,False,,SRS015663.68540-T1-C
36097098,,,False,,SRS011134.162322-T1-C
36097810,,,False,,SRS015854.121648-T1-C
36098886,,,False,,SRS018656.56522-T1-C
36099451,,,False,,SRS015960.12262-T1-C
36100320,,,False,,SRS021484.66821-T1-C
36103413,,,False,,SRS022071.20560-T1-C
36105794,,,False,,SRS056519.98600-T1-C
36105998,,,False,,SRS043001.29483-T1-C
36108351,,,False,,SRS024132.131677-T1-C
36111254,,,False,,SRS011239.56247-T1-C
36117541,,,False,,MH0422_GL0000686  [gene]  locus=scaffold19338_2:1:300:- [Lack 3'-end] codon-table.11
36125261,,,False,,SRS011134.190485-T1-C
36128735,,,False,,SRS052027.96669-T1-C
36132419,,,False,,SRS019685.124524-T1-C
36132573,,,False,,SRS020869.165623-T1-C
36133826,,,False,,SRS017103.32853-T1-C
36135725,,,False,,SRS022071.14207-T1-C
36136090,,,False,,SRS015578.158364-T1-C
36137308,,,False,,SRS016495.100676-T1-C
36145840,,,False,,SRS011134.211064-T1-C
36147107,,,False,,SRS011134.24996-T1-C
36147634,,,False,,SRS065504.215452-T1-C
36152165,,,False,,SRS014923.53335-T1-C
36153257,,,False,,SRS049900.47821-T1-C
36155471,,,False,,SRS011134.220695-T1-C
36156420,,,False,,SRS011586.187875-T1-C
36160102,,,False,,SRS011134.225326-T1-C
36160464,,,False,,SRS011134.225688-T1-C
36160980,,,False,,SRS011134.226204-T1-C
36161513,,,False,,SRS014923.239221-T1-C
36163386,,,False,,SRS054590.46023-T1-C
36166078,,,False,,SRS017247.56126-T1-C
36166639,,,False,,SRS011134.231863-T1-C
36170315,,,False,,SRS015960.135868-T1-C
36170856,,,False,,SRS054590.48441-T1-C
36176040,,,False,,SRS012273.20646-T1-C
36176239,,,False,,SRS011134.241463-T1-C
36178559,,,False,,SRS015663.60880-T1-C
36183917,,,False,,SRS011134.249141-T1-C
36186972,,,False,,159268001-stool1_revised_scaffold38817_1_gene140695 strand:-  start:3 stop:578 length:576 start_codon:no stop_codon:no gene_type:incomplete [Lack both ends] codon-table.11
36187137,,,False,,SRS078176.32196-T1-C
36192604,,,False,,SRS020233.219631-T1-C
36194303,,,False,,SRS021948.191605-T1-C
36198059,,,False,,SRS017821.35501-T1-C
36198241,,,False,,SRS011134.263465-T1-C
36200680,,,False,,SRS015663.24549-T1-C
36200880,,,False,,SRS011239.23295-T1-C
36201050,,,False,,SRS016056.59284-T1-C
36202661,,,False,,SRS011134.267885-T1-C
36204671,,,False,,SRS011134.269895-T1-C
36213075,,,False,,SRS011529.184563-T1-C
36215943,,,False,,SRS011134.281167-T1-C
36217602,,,False,,SRS011134.282826-T1-C
36220708,,,False,,SRS011134.285932-T1-C
36226148,,,False,1352,gi|488262312|ref|WP_002333520.1| elongation factor Tu [Enterococcus faecium]
36228653,,,False,,SRS011134.293877-T1-C
36238237,,,False,,SRS014923.279708-T1-C
36240288,,,False,,MH0206_GL0191603  [gene]  locus=scaffold24164_2:2:838:+ [Lack both ends] codon-table.11
36241782,,,False,,SRS065504.230547-T1-C
36257473,,,False,,SRS051031.26888-T1-C
36258324,,,False,,SRS049712.19012-T1-C
36263384,,,False,,SRS020869.3631-T1-C
36273601,,,False,,SRS058770.146125-T1-C
36279988,,,False,,SRS011134.345212-T1-C
36281058,,,False,1235798,"gi|510889138|ref|WP_016222496.1| O-acetylhomoserine (thiol)-lyase, partial [Dorea sp. 5-2]"
36281375,,,False,,SRS011271.102238-T1-C
36292353,,,False,,SRS064276.170298-T1-C
36293304,,,False,,SRS049712.133680-T1-C
36306027,,,False,166486,C7GCT8|ROSINTL182_07738 chaperone protein GroEL [Roseburia intestinalis L1-82]
36307195,BN752_00173,BN752_00173,False,239759,gi|490457673|ref|WP_004328403.1| MULTISPECIES: hypothetical protein [Alistipes]
36309692,,,False,,SRS011239.10064-T1-C
36311499,,,False,,MH0354_GL0011310  [gene]  locus=scaffold68614_3:2:595:- [Lack 5'-end] codon-table.11
36311677,,,False,,SRS011586.215423-T1-C
36312113,BN509_01831,BN509_01831,False,1263040,tr|R6C347|R6C347_9BACE Uncharacterized protein OS=Bacteroides coprocola CAG:162 GN=BN509_01831 PE=4 SV=1
36314499,,,False,,SRS011239.15422-T1-C
36315278,guaB,guaB,False,239759,gi|497283746|ref|WP_009597963.1| inosine 5'-monophosphate dehydrogenase [Alistipes sp. HGB5]
36318020,,,False,,SRS018817.115237-T1-C
36318569,BN594_00638,BN594_00638,False,816,gi|492377844|ref|WP_005825007.1| MULTISPECIES: hypothetical protein [Bacteroides]
36320399,,,False,,SRS011239.21944-T1-C
36322175,,,False,,SRS011239.23936-T1-C
36324260,,,False,,SRS016056.72193-T1-C
36325837,,,False,,SRS011239.28055-T1-C
36325933,,,False,,SRS011302.26447-T1-C
36327063,"EUBREC_2932,ERE_11290,BN626_00550,EUR_08420",,False,1730,gi|238925278|ref|YP_002938795.1| transcriptional regulator/sugar kinase [Eubacterium rectale ATCC 33656]
36327800,,,False,,SRS011239.30251-T1-C
36327913,BN536_01452,BN536_01452,False,1263052,tr|R5VSU5|R5VSU5_9BACE Uncharacterized protein OS=Bacteroides plebeius CAG:211 GN=BN536_01452 PE=4 SV=1
36329924,,,False,,SRS050422.212986-T1-C
36330530,"BN509_01167,BN772_01920",,False,139043,gi|547671075|ref|WP_022125558.1| putative phosphoribosylformylglycinamidine synthase [Bacteroides coprocola CAG:162]
36332450,"BVU_0562,BN728_00286",,False,816,B6VV87|BACDOR_01195 hypothetical protein [Bacteroides dorei DSM 17855]
36334457,,,False,,SRS050422.185485-T1-C
36335192,,,False,,SRS078176.27687-T1-C
36348467,,,False,,SRS011239.52543-T1-C
36349275,,,False,214851,gi|494105736|ref|WP_007046522.1| 30S ribosomal protein S7 [Subdoligranulum variabile]
36350597,,,False,,SRS011239.54784-T1-C
36351868,,,False,,SRS011239.56104-T1-C
36356543,,,False,,2-7_GL0052984_1_435_+
36356835,,,False,,SRS055982.20012-T1-C
36360308,,,False,853,E2ZK70|HMPREF9436_02073 conserved domain protein [Faecalibacterium cf. prausnitzii KLE1255]
36361385,,,False,,V1.FI14_GL0070969  [gene]  locus=scaffold17168_4:10799:14329:- [Complete] codon-table.11
36373592,,,False,,NOM027_GL0043650  [gene]  locus=scaffold12621_1:883:2013:- [Lack 5'-end] codon-table.11
36374512,,,False,,SRS011239.79239-T1-C
36385138,,,False,,SRS016989.109199-T1-C
36387792,,,False,,SRS011239.109901-T1-C
36388854,,,False,,SRS011239.93590-T1-C
36392534,,,False,,SRS011239.97270-T1-C
36401269,,,False,,SRS011239.106005-T1-C
36409852,,,False,,SRS064276.98401-T1-C
36410357,,,False,,SRS016018.120488-T1-C
36415025,,,False,,SRS011239.119761-T1-C
36415732,,,False,,SRS011134.57037-T1-C
36417515,,,False,,SRS063040.10903-T1-C
36428133,,,False,,SRS020328.108778-T1-C
36434510,,,False,,SRS019685.143525-T1-C
36437635,,,False,,SRS023346.53287-T1-C
36440970,,,False,,SRS016267.71547-T1-C
36451674,,,False,,SRS011061.6671-T1-C
36452303,,,False,,SRS017821.98546-T1-C
36453266,,,False,,SRS011239.158002-T1-C
36457461,,,False,,SRS011529.203912-T1-C
36459776,,,False,,SRS024075.95274-T1-C
36462767,,,False,,SRS011239.167503-T1-C
36463075,,,False,,SRS015578.93726-T1-C
36464393,,,False,,SRS058723.4636-T1-C
36468071,,,False,,SRS011239.172807-T1-C
36469015,,,False,,SRS011239.173751-T1-C
36472767,,,False,,SRS016585.19013-T1-C
36473658,,,False,,SRS011239.178394-T1-C
36473885,,,False,,SRS055982.19472-T1-C
36476000,,,False,,O2.UC48-1_GL0015768  [gene]  locus=scaffold39437_1:5741:6448:- [Lack 5'-end] codon-table.11
36483674,,,False,,1-1_GL0125870_1_627_+
36489436,,,False,,SRS064276.125524-T1-C
36490515,,,False,,SRS024075.117290-T1-C
36493795,,,False,,SRS011239.198531-T1-C
36495567,,,False,,SRS018133.88402-T1-C
36498671,atpA,atpA,False,1262956,gi|547957592|ref|WP_022358046.1| v-type ATP synthase alpha chain [Ruminococcus sp. CAG:379]
36505090,,,False,,SRS011271.527-T1-C
36505154,,,False,,SRS017307.30323-T1-C
36509882,,,False,,SRS011271.6231-T1-C
36510429,,,False,,SRS011271.6901-T1-C
36510691,"Clopa_1859,BN783_02890,SMB_G2600,BN810_00545,BN472_02035,BN727_00220,BN509_01066,Palpr_0281,BN496_00107,Odosp_2926,BN704_00165,BN649_01546,BARVI_05650,BN594_02539,BN530_01534,CEA_G2576,BN591_00611,BN493_00725,BN517_00201,CA_C2565",,False,2,gi|546359331|ref|WP_021846350.1| putative uncharacterized protein [Bacteroides sp. CAG:598]
36515026,,,False,,SRS011271.12326-T1-C
36517137,CK1_33440,CK1_33440,False,657323,gi|479155026|ref|YP_007784801.1| Uncharacterized protein related to glutamine synthetase [Ruminococcus sp. SR1/5]
36517279,,,False,,SRS011271.15002-T1-C
36523311,dapA,dapA,False,816,gi|494822899|ref|WP_007558307.1| dihydrodipicolinate synthase [Bacteroides plebeius]
36527982,,,False,,SRS048164.72498-T1-C
36531395,,,False,,SRS015065.6227-T1-C
36531400,,,False,,SRS015065.10943-T1-C
36533151,,,False,,SRS012273.244470-T1-C
36539212,,,False,,SRS024625.105077-T1-C
36539673,,,False,,SRS019910.148535-T1-C
36543676,,,False,,SRS047014.49394-T1-C
36544456,,,False,,SRS011271.45418-T1-C
36545911,,,False,,SRS015578.118037-T1-C
36547578,,,False,,SRS011271.48772-T1-C
36548409,,,False,,SRS011271.49656-T1-C
36550382,,,False,,SRS016335.180871-T1-C
36552560,,,False,,SRS011271.54050-T1-C
36553761,,,False,,SRS017307.92560-T1-C
36556596,,,False,,SRS050752.199743-T1-C
36557797,,,False,,SRS012273.65518-T1-C
36560846,,,False,,SRS015065.87088-T1-C
36565362,,,False,,SRS011271.67517-T1-C
36566159,,,False,,SRS049712.750-T1-C
36566197,,,False,,SRS019267.13555-T1-C
36577121,,,False,,SRS016018.126586-T1-C
36582470,,,False,,SRS049712.72534-T1-C
36582471,,,False,,SRS048870.7861-T1-C
36583331,,,False,,SRS016018.45520-T1-C
36584557,,,False,,SRS020869.201552-T1-C
36594536,"BN602_01140,BN766_00952",,False,1239,tr|R5QFQ5|R5QFQ5_9FIRM Flavodoxin OS=Ruminococcus sp. CAG:724 GN=BN766_00952 PE=4 SV=1
36604353,,,False,,SRS011271.107287-T1-C
36607526,,,False,,SRS050422.111035-T1-C
36611225,,,False,,SRS052697.94606-T1-C
36619356,,,False,,SRS018817.80033-T1-C
36625381,,,False,,SRS015854.81563-T1-C
36629794,,,False,,SRS016018.138868-T1-C
36631980,,,False,,SRS011271.134914-T1-C
36638950,,,False,,SRS024625.58401-T1-C
36644240,,,False,,SRS011271.147174-T1-C
36648648,,,False,,SRS011271.151582-T1-C
36649781,,,False,,SRS014923.199546-T1-C
36649811,"BN476_00205,BN498_02010",,False,1730,gi|491489824|ref|WP_005347562.1| MULTISPECIES: NAD(FAD)-dependent dehydrogenase [Eubacterium]
36651306,,,False,,SRS064557.32605-T1-C
36653192,,,False,,SRS011271.156126-T1-C
36654938,,,False,,SRS052027.89474-T1-C
36655378,,,False,,SRS024132.40404-T1-C
36656274,,,False,,SRS063040.36719-T1-C
36658367,,,False,,SRS011271.161301-T1-C
36658389,,,False,,SRS011271.161323-T1-C
36658736,,,False,,SRS011271.161670-T1-C
36661462,,,False,,MH0192_GL0032390  [gene]  locus=scaffold14790_6:1841:2239:- [Lack 5'-end] codon-table.11
36663158,,,False,,SRS011271.166092-T1-C
36672375,,,False,,SRS056519.109988-T1-C
36676200,,,False,,SRS011271.179134-T1-C
36686344,,,False,,SRS011271.189278-T1-C
36691568,,,False,,SRS014313.45220-T1-C
36692353,rplM,rplM,False,2,gi|493616284|ref|WP_006568523.1| MULTISPECIES: 50S ribosomal protein L13 [Anaerostipes]
36697039,,,False,,SRS054956.133570-T1-C
36698175,,,False,,SRS019267.61052-T1-C
36699839,,,False,,SRS011271.202773-T1-C
36701517,,,False,,SRS011271.204451-T1-C
36703241,,,False,,SRS011271.206175-T1-C
36705794,,,False,,SRS011586.139820-T1-C
36712605,,,False,,SRS011271.215539-T1-C
36715786,,,False,,SRS054956.134301-T1-C
36716990,,,False,,SRS016335.233455-T1-C
36721306,,,False,,SRS053398.77437-T1-C
36722413,,,False,,5-7_GL0062090_1_990_+
36730324,,,False,,SRS011271.233258-T1-C
36735885,,,False,,SRS011405.92282-T1-C
36740335,,,False,,SRS058770.6209-T1-C
36746586,BN771_01890,BN771_01890,False,1262836,gi|547293197|ref|WP_022025912.1| uncharacterized protein [Clostridium sp. CAG:75]
36748532,,,False,,SRS011271.251466-T1-C
36751406,rplP,rplP,False,186806,gi|493647328|ref|WP_006598926.1| 50S ribosomal protein L16 [Pseudoramibacter alactolyticus]
36764619,,,False,,SRS011271.267553-T1-C
36765825,,,False,1262915,gi|545586892|ref|WP_021715708.1| glutamate--ammonia ligase catalytic domain protein [Phascolarctobacterium sp. CAG:266]
36766996,,,False,,SRS049959.112777-T1-C
36771982,,,False,,SRS011302.2212-T1-C
36773538,,,False,,SRS011302.4187-T1-C
36773655,,,False,310297,gi|494836834|ref|WP_007562934.1| starch-binding protein [Bacteroides plebeius]
36774580,,,False,,SRS013951.55503-T1-C
36775996,,,False,,SRS011302.7168-T1-C
36777143,,,False,,SRS011302.8571-T1-C
36777165,,,False,,SRS011302.8596-T1-C
36778599,,,False,,SRS011302.10329-T1-C
36779713,,,False,,MH0119_GL0005490  [gene]  locus=scaffold43183_5:21601:22983:- [Complete] codon-table.11
36779731,,,False,,SRS015217.26967-T1-C
36780474,,,False,,SRS013800.11646-T1-C
36781373,,,False,,SRS011302.13570-T1-C
36781703,,,False,,SRS011302.13934-T1-C
36782698,,,False,,SRS014235.244293-T1-C
36783272,,,False,,SRS015663.167518-T1-C
36784404,,,False,,SRS048870.51907-T1-C
36785606,,,False,410072,gi|495647994|ref|WP_008372573.1| hypothetical protein [Coprococcus comes]
36786356,,,False,,SRS014923.60111-T1-C
36787192,,,False,,SRS078176.35293-T1-C
36788610,,,False,,SRS011302.21612-T1-C
36789280,,,False,,SRS020328.64163-T1-C
36789398,,,False,,SRS012273.75129-T1-C
36789886,,,False,,SRS019161.57127-T1-C
36790151,,,False,,SRS050422.109347-T1-C
